Date,Year,State,Site,N_R,ID_mark,ID_number,sex,mated (if F),gps,wpt,wing_wear,Notes,lat,lon,ele
6/30/18,2018,Massachusetts,Harvard,N,GSRR,HA09,M,,GPS_27,243,2,,42.48521,-71.568857,123.83625
6/30/18,2018,Massachusetts,Harvard,N,SGYS,HA10,M,,LB,1799,2,,42.485603,-71.569309,130.392105
6/30/18,2018,Massachusetts,Harvard,R,BBBB,HA01,M,,LIB,138,2,,42.485479,-71.569,101.408432
6/30/18,2018,Massachusetts,Harvard,N,SGYY,HA11,M,,LIB,139,2,,42.48529,-71.568848,123.879509
6/30/18,2018,Massachusetts,Harvard,N,SRBB,HA12,M,,LIB,139,2,,42.48529,-71.568848,123.879509
7/2/18,2018,Maryland,Nuetzel,N,BRRG,NU30,M,,GPS_1,343,3,,39.674205,-76.584388,183.314026
7/2/18,2018,Maryland,Nuetzel,R,BRBR,NU22,M,,GPS_1,344,5,wings very beat up,39.674194,-76.584464,183.529312
7/2/18,2018,Maryland,Nuetzel,N,BRRR,NU31,F,mated,GPS_1,345,5,"Attempted to mark while mating, was only able to mark first two colors of code. (Note: recaptured butterfly on 7/4 and finished marking); recorded here as mated by LMB",39.673396,-76.584073,183.861572
7/2/18,2018,Maryland,Nuetzel,N,NA,NA,M,,GPS_1,345,3,"mating, not marked",39.673396,-76.584073,183.861572
7/2/18,2018,Massachusetts,Upton,R,YGSB,UP322,M,,LIB,192,4,,42.206885,-71.626294,125.97332
7/2/18,2018,Massachusetts,Upton,N,BBBBB,UP414,F,mated,LIB,140,3,,42.208107,-71.626289,122.600685
7/2/18,2018,Massachusetts,Upton,N,BBBBG,UP415,F,mated,LIB,140,3,,42.208107,-71.626289,122.600685
7/2/18,2018,Massachusetts,Upton,N,BBBBR,UP416,M,,LIB,141,4,,42.208018,-71.626278,124.240234
7/2/18,2018,Massachusetts,Upton,R,YGYR,UP329,F,mated,LIB,142,3,,42.207991,-71.62625,124.422195
7/2/18,2018,Massachusetts,Upton,N,BBBBS,UP417,M,,LIB,143,5,,42.207957,-71.626252,123.074257
7/2/18,2018,Massachusetts,Upton,N,BBBBY,UP418,F,mated,LIB,144,3,,42.207992,-71.626268,122.820763
7/2/18,2018,Massachusetts,Upton,N,BBBGB,UP419,F,mated,LIB,145,3,,42.208005,-71.626281,123.332634
7/2/18,2018,Massachusetts,Upton,N,BBBGG,UP420,F,unmated,LIB,146,3,,42.20797,-71.62624,123.349083
7/2/18,2018,Massachusetts,Upton,R,SRBG,UP109,M,,LIB,147,3,,42.207929,-71.626233,123.649521
7/2/18,2018,Massachusetts,Upton,N,BBBGR,UP421,M,,LIB,148,4,,42.207888,-71.626339,122.967239
7/2/18,2018,Massachusetts,Upton,N,BBBGS,UP422,M,,LIB,149,4,,42.207878,-71.626306,123.287949
7/2/18,2018,Massachusetts,Upton,N,BBBGY,UP423,M,,LIB,149,3,,42.207878,-71.626306,123.287949
7/2/18,2018,Massachusetts,Upton,R,BSYG,UP397,M,,LIB,150,3,,42.207858,-71.626271,123.713966
7/2/18,2018,Massachusetts,Upton,N,BBBRB,UP424,M,,LIB,151,3,,42.2079,-71.62631,124.648438
7/2/18,2018,Massachusetts,Upton,N,BBBRG,UP425,F,mated,LIB,152,3,,42.207871,-71.626285,124.167351
7/2/18,2018,Massachusetts,Upton,N,BBBRR,UP426,F,mated,LIB,152,3,,42.207871,-71.626285,124.167351
7/2/18,2018,Massachusetts,Upton,R,YRSG,UP347,F,mated,LIB,153,4,,42.207824,-71.626309,122.96994
7/2/18,2018,Massachusetts,Upton,N,BBBRS,UP427,F,unmated,LIB,154,4,,42.207837,-71.626322,122.549301
7/2/18,2018,Massachusetts,Upton,N,BBBRY,UP428,F,mated,LIB,155,3,,42.207842,-71.62636,121.285606
7/2/18,2018,Massachusetts,Upton,N,BBBSB,UP429,F,mated,LIB,156,4,,42.207844,-71.626275,121.612701
7/2/18,2018,Massachusetts,Upton,N,BBBSG,UP430,M,,LIB,157,3,,42.207849,-71.626171,121.706978
7/2/18,2018,Massachusetts,Upton,N,BBBSR,UP431,M,,LIB,157,4,,42.207849,-71.626171,121.706978
7/2/18,2018,Massachusetts,Upton,N,BBBSS,UP432,F,NA,LIB,157,3,one caught on a later day was recorded as a female with this color code; changed here to F by LMB,42.207849,-71.626171,121.706978
7/2/18,2018,Massachusetts,Upton,N,BBBSY,UP433,F,mated,LIB,158,3,,42.207897,-71.626241,121.948189
7/2/18,2018,Massachusetts,Upton,N,BBBYB,UP434,F,mated,LIB,159,3,,42.207797,-71.626168,122.796761
7/2/18,2018,Massachusetts,Upton,R,RBRG,UP51,M,,LIB,159,3,,42.207797,-71.626168,122.796761
7/2/18,2018,Massachusetts,Upton,N,BBBYG,UP435,M,,LIB,160,4,deformed wing,42.207801,-71.626197,122.678345
7/2/18,2018,Massachusetts,Upton,N,BBBYR,UP436,F,mated,LIB,161,3,,42.207743,-71.626127,125.971794
7/2/18,2018,Massachusetts,Upton,N,BBBYS,UP437,M,,LIB,162,5,,42.207748,-71.626139,126.463348
7/2/18,2018,Massachusetts,Upton,N,BBBYY,UP438,F,unmated,LIB,163,3,,42.207711,-71.626112,126.403427
7/2/18,2018,Massachusetts,Upton,N,BBGBB,UP439,M,,LIB,164,4,,42.20769,-71.626226,126.607491
7/2/18,2018,Massachusetts,Upton,N,BBGBG,UP440,M,,LIB,164,3,,42.20769,-71.626226,126.607491
7/2/18,2018,Massachusetts,Upton,R,SRSG,UP124,M,,LIB,165,5,,42.2077,-71.626302,125.962234
7/2/18,2018,Massachusetts,Upton,N,BBGBR,UP441,F,mated,LIB,166,3,,42.207699,-71.626297,125.754486
7/2/18,2018,Massachusetts,Upton,R,YRBB,UP332,M,,LIB,166,3,,42.207699,-71.626297,125.754486
7/2/18,2018,Massachusetts,Upton,N,BBGBS,UP442,M,,LIB,167,3,,42.207683,-71.626228,126.155357
7/2/18,2018,Massachusetts,Upton,R,BBYR,UP76,M,,LIB,167,4,,42.207683,-71.626228,126.155357
7/2/18,2018,Massachusetts,Upton,R,YRRG,UP342,M,,LIB,167,4,,42.207683,-71.626228,126.155357
7/2/18,2018,Massachusetts,Upton,N,BBGBY,UP443,F,mated,LIB,168,4,,42.207695,-71.626218,126.807472
7/2/18,2018,Massachusetts,Upton,N,BBGGB,UP444,M,,LIB,169,5,,42.207634,-71.626255,126.403725
7/2/18,2018,Massachusetts,Upton,N,BBGGG,UP445,M,,LIB,170,3,,42.207629,-71.626297,126.170288
7/2/18,2018,Massachusetts,Upton,N,BBGGR,UP446,F,mated,LIB,171,3,,42.207584,-71.626301,125.599747
7/2/18,2018,Massachusetts,Upton,N,BBGGS,UP447,M,,LIB,172,3,,42.207596,-71.626288,125.414429
7/2/18,2018,Massachusetts,Upton,R,BGBB,UP79,F,mated,LIB,172,4,"ID or sex is wrong: BGBB UP79 is a male butterfly; LMB changed UP79 to female, as it is unlikely to mistake a mated female for a male",42.207596,-71.626288,125.414429
7/2/18,2018,Massachusetts,Upton,N,BBGGY,UP448,F,mated,LIB,173,3,,42.207566,-71.62601,122.860596
7/2/18,2018,Massachusetts,Upton,N,BBGRB,UP449,M,,LIB,174,3,,42.20752,-71.626153,123.857216
7/2/18,2018,Massachusetts,Upton,N,BBGRG,UP450,M,,LIB,175,4,,42.20748,-71.626268,124.638588
7/2/18,2018,Massachusetts,Upton,N,BBGRY,UP451,M,,LIB,175,3,,42.20748,-71.626268,124.638588
7/2/18,2018,Massachusetts,Upton,N,BBGRS,UP452,M,,LIB,176,3,,42.207357,-71.626339,123.940422
7/2/18,2018,Massachusetts,Upton,N,BBGSB,UP453,M,,LIB,177,3,,42.207327,-71.626337,124.388084
7/2/18,2018,Massachusetts,Upton,N,BBGSG,UP454,M,,LIB,178,2,,42.207301,-71.626415,123.165916
7/2/18,2018,Massachusetts,Upton,N,BBGSS,UP455,M,,LIB,179,3,,42.20732,-71.626368,123.85759
7/2/18,2018,Massachusetts,Upton,N,BBGSY,UP456,M,,LIB,180,2,,42.20722,-71.626413,124.035904
7/2/18,2018,Massachusetts,Upton,N,BBGYB,UP457,M,,LIB,181,3,,42.207242,-71.62638,124.209824
7/2/18,2018,Massachusetts,Upton,R,BRSY,UP372,F,mated,LIB,181,4,,42.207242,-71.62638,124.209824
7/2/18,2018,Massachusetts,Upton,N,BBGYG,UP458,F,mated,LIB,183,4,,42.207218,-71.626369,124.982483
7/2/18,2018,Massachusetts,Upton,N,BBGYS,UP459,F,mated,LIB,183,4,,42.207218,-71.626369,124.982483
7/2/18,2018,Massachusetts,Upton,N,BBGYY,UP460,F,mated,LIB,185,3,,42.207153,-71.626323,123.51931
7/2/18,2018,Massachusetts,Upton,N,BBRBB,UP461,M,,LIB,186,3,,42.207074,-71.626439,125.404259
7/2/18,2018,Massachusetts,Upton,R,RYBG,UP261,M,,LIB,187,4,,42.20706,-71.626424,125.412453
7/2/18,2018,Massachusetts,Upton,N,BBRBG,UP462,M,,LIB,188,2,,42.207074,-71.626333,124.152008
7/2/18,2018,Massachusetts,Upton,N,BBRBR,UP463,M,,LIB,189,3,,42.207076,-71.626291,125.283463
7/2/18,2018,Massachusetts,Upton,N,BBRBS,UP464,M,,LIB,190,3,,42.207057,-71.626297,125.521072
7/2/18,2018,Massachusetts,Upton,R,NA,NA,F,mated,LIB,191,4,"ID is wrong: was listed as BGBG UP80, which is definitely a male butterfly",42.206989,-71.626235,125.899216
7/2/18,2018,Massachusetts,Upton,R,RBSB,UP177,M,,LIB,193,4,,42.2069,-71.626317,124.993301
7/2/18,2018,Massachusetts,Upton,N,BBRBY,UP465,M,,LIB,195,3,,42.2068,-71.626344,126.654701
7/2/18,2018,Massachusetts,Upton,R,YGSG,UP323,M,,LIB,195,4,,42.2068,-71.626344,126.654701
7/2/18,2018,Massachusetts,Upton,N,BBRGB,UP466,M,,LIB,196,4,,42.206817,-71.626392,125.161728
7/2/18,2018,Massachusetts,Upton,N,BBRGG,UP467,F,mated,LIB,197,3,,42.20682,-71.626404,125.153976
7/2/18,2018,Massachusetts,Upton,N,BBRGR,UP468,F,mated,LIB,198,5,,42.206825,-71.626419,124.909119
7/2/18,2018,Massachusetts,Upton,N,BBRGS,UP469,M,,LIB,199,4,,42.206742,-71.626405,125.298729
7/2/18,2018,Massachusetts,Upton,N,BBRGY,UP470,M,,LIB,200,4,,42.206754,-71.626444,125.242035
7/2/18,2018,Massachusetts,Upton,N,BBRRB,UP471,M,,LIB,202,3,,42.206686,-71.626478,124.835045
7/2/18,2018,Massachusetts,Upton,R,BYBS,UP404,F,mated,LIB,203,4,,42.20654,-71.626451,124.455833
7/2/18,2018,Massachusetts,Upton,R,BGGR,UP86,M,,LIB,203,3,,42.20654,-71.626451,124.455833
7/2/18,2018,Massachusetts,Upton,N,BBRRG,UP472,M,,LIB,204,3,,42.206409,-71.626423,124.58094
7/2/18,2018,Massachusetts,Upton,N,BBRRR,UP473,F,mated,LIB,205,3,,42.206426,-71.62641,124.585014
7/2/18,2018,Massachusetts,Upton,N,RYGG,UP266,F,mated,LIB,206,4,,42.206361,-71.62643,125.288361
7/2/18,2018,Massachusetts,Upton,N,BBRRS,UP474,F,mated,LIB,206,3,,42.206361,-71.62643,125.288361
7/2/18,2018,Massachusetts,Upton,N,BBRRY,UP475,F,mated,LIB,207,3,,42.206312,-71.626332,124.955719
7/2/18,2018,Massachusetts,Upton,N,BBYBB,UP477,M,,GPS_27,245,3,,42.208102,-71.625956,127.979149
7/2/18,2018,Massachusetts,Upton,N,BBYBG,UP478,M,,GPS_27,246,4,,42.208063,-71.625881,128.212845
7/2/18,2018,Massachusetts,Upton,R,BBBB,UP54,M,,GPS_27,247,5,,42.208051,-71.62593,127.664124
7/2/18,2018,Massachusetts,Upton,N,BBYBR,UP479,M,,GPS_27,247,4,,42.208051,-71.62593,127.664124
7/2/18,2018,Massachusetts,Upton,N,BBYBS,UP480,M,,GPS_27,249,3,,42.208046,-71.626029,128.574203
7/2/18,2018,Massachusetts,Upton,N,BBYBY,UP481,F,unmated,GPS_27,250,2,,42.20803,-71.625999,129.52504
7/2/18,2018,Massachusetts,Upton,N,BBYGB,UP482,M,,GPS_27,253,3,,42.208009,-71.626056,129.942825
7/2/18,2018,Massachusetts,Upton,N,BBYGG,UP483,M,,GPS_27,253,3,,42.208009,-71.626056,129.942825
7/2/18,2018,Massachusetts,Upton,N,BBYGR,UP484,F,NA,GPS_27,253,5,"one caught on a later day was recorded as a female with this color code; LMB changed to F, probably unmated",42.208009,-71.626056,129.942825
7/2/18,2018,Massachusetts,Upton,N,BBYGS,UP485,F,mated,GPS_27,253,5,"right wing damaged, labeled left wing",42.208009,-71.626056,129.942825
7/2/18,2018,Massachusetts,Upton,N,BBYGY,UP486,M,,GPS_27,254,2,,42.20797,-71.625982,133.173721
7/2/18,2018,Massachusetts,Upton,R,RSBS,UP238,M,,GPS_27,248,3,,42.208043,-71.625967,128.290878
7/2/18,2018,Massachusetts,Upton,R,BRGS,UP361,M,,GPS_27,253,4,,42.208009,-71.626056,129.942825
7/2/18,2018,Massachusetts,Upton,R,RSGR,UP242,M,,GPS_27,255,5,,42.207998,-71.625982,131.994934
7/2/18,2018,Massachusetts,Upton,N,BBYRB,UP487,M,,GPS_27,255,3,,42.207998,-71.625982,131.994934
7/2/18,2018,Massachusetts,Upton,N,BBYRG,UP488,M,,GPS_27,256,2,,42.207932,-71.62593,134.171982
7/2/18,2018,Massachusetts,Upton,N,BBYRR,UP489,F,mated,GPS_27,256,4,,42.207932,-71.62593,134.171982
7/2/18,2018,Massachusetts,Upton,N,BBYRS,UP490,M,,GPS_27,257,4,,42.207927,-71.625912,134.154877
7/2/18,2018,Massachusetts,Upton,N,BBYRY,UP491,M,,GPS_27,258,3,,42.207886,-71.625984,133.808807
7/2/18,2018,Massachusetts,Upton,N,BBYSB,UP492,M,,GPS_27,258,2,,42.207886,-71.625984,133.808807
7/2/18,2018,Massachusetts,Upton,N,BBYSG,UP493,M,,GPS_27,258,2,,42.207886,-71.625984,133.808807
7/2/18,2018,Massachusetts,Upton,N,BBYSR,UP494,M,,GPS_27,259,4,,42.207858,-71.625849,132.314056
7/2/18,2018,Massachusetts,Upton,N,BBYSS,UP495,F,mated,GPS_27,259,2,,42.207858,-71.625849,132.314056
7/2/18,2018,Massachusetts,Upton,N,BBYSY,UP496,F,mated,GPS_27,259,3,,42.207858,-71.625849,132.314056
7/2/18,2018,Massachusetts,Upton,R,YRBG,UP333,F,mated,GPS_27,257,4,,42.207927,-71.625912,134.154877
7/2/18,2018,Massachusetts,Upton,N,BBYYB,UP497,M,,GPS_27,259,3,,42.207858,-71.625849,132.314056
7/2/18,2018,Massachusetts,Upton,N,BBYYG,UP498,F,mated,GPS_27,259,3,,42.207858,-71.625849,132.314056
7/2/18,2018,Massachusetts,Upton,N,BBYYR,UP499,M,,GPS_27,260,3,,42.207825,-71.62591,131.52829
7/2/18,2018,Massachusetts,Upton,N,BBYYS,UP500,F,mated,GPS_27,262,3,,42.20785,-71.625857,130.764526
7/2/18,2018,Massachusetts,Upton,N,BBYYY,UP501,F,unmated,GPS_27,263,2,,42.207802,-71.625904,129.0616
7/2/18,2018,Massachusetts,Upton,R,SSRS,UP146,M,,GPS_27,259,5,,42.207858,-71.625849,132.314056
7/2/18,2018,Massachusetts,Upton,R,BRGR,UP360,M,,GPS_27,260,4,,42.207825,-71.62591,131.52829
7/2/18,2018,Massachusetts,Upton,N,BGBBB,UP502,F,mated,GPS_27,265,2,,42.207769,-71.625876,128.278427
7/2/18,2018,Massachusetts,Upton,N,BGBBG,UP503,M,,GPS_27,265,5,,42.207769,-71.625876,128.278427
7/2/18,2018,Massachusetts,Upton,N,BGBBR,UP504,M,,GPS_27,266,3,,42.207808,-71.625907,126.077843
7/2/18,2018,Massachusetts,Upton,N,BGBBS,UP505,F,mated,GPS_27,267,3,,42.207763,-71.62586,124.484421
7/2/18,2018,Massachusetts,Upton,N,BGBBY,UP506,F,mated,GPS_27,268,2,,42.207756,-71.625845,123.840675
7/2/18,2018,Massachusetts,Upton,R,GYRG,UP26,F,mated,GPS_27,264,3,ID or sex is wrong: GYRG UP26 is a female butterfly; changed here to mated female by LMB,42.207763,-71.625869,128.834946
7/2/18,2018,Massachusetts,Upton,R,NA,NA,F,mated,GPS_27,267,3,was written down as GRGG-not a color code used yet,42.207763,-71.62586,124.484421
7/2/18,2018,Massachusetts,Upton,N,BGBGB,UP507,M,,GPS_27,268,4,,42.207756,-71.625845,123.840675
7/2/18,2018,Massachusetts,Upton,N,BGBGG,UP508,F,unmated,GPS_27,269,2,,42.207738,-71.62587,121.648834
7/2/18,2018,Massachusetts,Upton,N,BGBGR,UP509,M,,GPS_27,269,4,,42.207738,-71.62587,121.648834
7/2/18,2018,Massachusetts,Upton,N,BGBGBS,UP510,F,mated,GPS_27,270,3,,42.207725,-71.625855,119.856277
7/2/18,2018,Massachusetts,Upton,N,BGBGY,UP511,F,mated,GPS_27,270,3,,42.207725,-71.625855,119.856277
7/2/18,2018,Massachusetts,Upton,R,NA,NA,M,,GPS_27,268,3,was written down as GBRR-not a color code used yet,42.207756,-71.625845,123.840675
7/2/18,2018,Massachusetts,Upton,R,BBBG,UP56,M,,GPS_27,270,4,,42.207725,-71.625855,119.856277
7/2/18,2018,Massachusetts,Upton,N,BGBRB,UP512,M,,GPS_27,271,4,,42.207662,-71.625887,119.182373
7/2/18,2018,Massachusetts,Upton,N,BGBRG,UP513,M,,GPS_27,272,4,,42.207545,-71.625763,122.473129
7/2/18,2018,Massachusetts,Upton,N,BGBRR,UP514,F,mated,GPS_27,273,2,,42.207526,-71.625827,122.607903
7/2/18,2018,Massachusetts,Upton,N,BGBRS,UP515,F,unmated,GPS_27,274,3,,42.207424,-71.62583,124.502289
7/2/18,2018,Massachusetts,Upton,N,BGBRY,UP516,M,,GPS_27,275,3,,42.207389,-71.625834,123.65078
7/2/18,2018,Massachusetts,Upton,N,BGBYB,UP517,F,mated,GPS_27,275,3,,42.207389,-71.625834,123.65078
7/2/18,2018,Massachusetts,Upton,N,BGBYG,UP518,M,,GPS_27,276,2,,42.207278,-71.625878,126.007866
7/2/18,2018,Massachusetts,Upton,N,BGBYR,UP519,F,mated,GPS_27,276,4,,42.207278,-71.625878,126.007866
7/2/18,2018,Massachusetts,Upton,N,BGBYS,UP520,M,,GPS_27,278,4,,42.207286,-71.625853,129.987106
7/2/18,2018,Massachusetts,Upton,N,BGBYY,UP521,M,,GPS_27,279,3,,42.207281,-71.625859,129.957748
7/2/18,2018,Massachusetts,Upton,R,YRGB,UP336,M,,GPS_27,278,4,,42.207286,-71.625853,129.987106
7/2/18,2018,Massachusetts,Upton,R,RGRY,UP201,M,,GPS_27,278,3,,42.207286,-71.625853,129.987106
7/2/18,2018,Massachusetts,Upton,N,BGGBB,UP522,M,,GPS_27,278,2,,42.207286,-71.625853,129.987106
7/2/18,2018,Massachusetts,Upton,N,BGGBG,UP523,F,mated,GPS_27,280,3,,42.207027,-71.625813,130.03595
7/2/18,2018,Massachusetts,Upton,N,BGGBR,UP524,M,,GPS_27,281,3,,42.207087,-71.625937,129.657349
7/2/18,2018,Massachusetts,Upton,N,BGGBS,UP525,M,,GPS_27,282,5,,42.206973,-71.625859,131.328064
7/2/18,2018,Massachusetts,Upton,N,BGGBY,UP526,M,,GPS_27,285,3,,42.206887,-71.625931,134.574432
7/2/18,2018,Massachusetts,Upton,R,RGRS,UP200,M,,GPS_27,279,3,,42.207281,-71.625859,129.957748
7/2/18,2018,Massachusetts,Upton,R,NA,NA,M,,GPS_27,281,4,was written down as GGBB-not a color code used yet,42.207087,-71.625937,129.657349
7/2/18,2018,Massachusetts,Upton,N,BGGGB,UP527,F,mated,GPS_27,283,2,,42.206908,-71.625823,133.511505
7/2/18,2018,Massachusetts,Upton,N,BGGGG,UP528,F,mated,GPS_27,286,2,,42.206815,-71.625894,133.894699
7/2/18,2018,Massachusetts,Upton,N,BGGGR,UP529,F,mated,GPS_27,288,3,,42.206806,-71.625954,132.466278
7/2/18,2018,Massachusetts,Upton,N,BGGGY,UP531,M,,GPS_27,288,3,,42.206806,-71.625954,132.466278
7/2/18,2018,Massachusetts,Upton,N,BGGGS,UP530,M,,GPS_27,289,4,,42.206718,-71.626,131.896927
7/2/18,2018,Massachusetts,Upton,R,BYGR,UP408,M,,GPS_27,284,3,,42.206942,-71.625926,134.207458
7/2/18,2018,Massachusetts,Upton,R,BBB?,NA,M,,GPS_27,287,4,"chipped wing cannot ID. Has to be either UP57 or UP58; LMB says could also be UP56, UP54?",42.20683,-71.625882,133.97818
7/2/18,2018,Massachusetts,Upton,R,RRRY,UP226,M,,GPS_27,287,4,,42.20683,-71.625882,133.97818
7/2/18,2018,Massachusetts,Upton,R,NA,NA,M,,GPS_27,289,4,was written down as GGGG-not a color code used yet,42.206718,-71.626,131.896927
7/2/18,2018,Massachusetts,Upton,N,BGGRB,UP532,M,,GPS_27,290,3,,42.206683,-71.626009,130.5896
7/2/18,2018,Massachusetts,Upton,N,BGGRG,UP533,M,,GPS_27,290,3,,42.206683,-71.626009,130.5896
7/2/18,2018,Massachusetts,Upton,N,BGGRR,UP534,F,mated,GPS_27,292,2,,42.20653,-71.625984,127.732277
7/2/18,2018,Massachusetts,Upton,N,BGGRS,UP535,M,,GPS_27,293,2,,42.206531,-71.625992,127.714638
7/2/18,2018,Massachusetts,Upton,N,BGGRY,UP536,F,mated,GPS_27,295,2,,42.206502,-71.625991,127.310944
7/2/18,2018,Massachusetts,Upton,N,BGGSB,UP537,F,mated,GPS_27,292,4,,42.20653,-71.625984,127.732277
7/2/18,2018,Massachusetts,Upton,N,BGGSG,UP538,F,mated,GPS_27,292,3,,42.20653,-71.625984,127.732277
7/2/18,2018,Massachusetts,Upton,N,BGGSR,UP539,F,mated,GPS_27,296,3,,42.206472,-71.626024,126.702591
7/2/18,2018,Massachusetts,Upton,N,BGGSS,UP540,F,mated,GPS_27,298,2,,42.206396,-71.626037,125.345306
7/2/18,2018,Massachusetts,Upton,N,BGGSY,UP541,M,,GPS_27,298,3,second G underneath first G,42.206396,-71.626037,125.345306
7/2/18,2018,Massachusetts,Upton,N,BGGYR,UP542,M,,GPS_27,299,4,,42.206411,-71.626108,125.419907
7/2/18,2018,Massachusetts,Upton,N,BGGYG,UP543,M,,GPS_27,300,2,,42.206325,-71.626075,124.968529
7/2/18,2018,Massachusetts,Upton,R,YGYG,UP328,M,,GPS_27,299,5,,42.206411,-71.626108,125.419907
7/2/18,2018,Massachusetts,Upton,N,BGSBB,UP775,F,mated,GPS_27,301,2,Note from 10/15: looks like two butterflies were labeled as UP543. Changing this one to UP775,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSBG,UP544,F,mated,GPS_27,301,2,,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSBR,UP545,F,mated,GPS_27,301,2,,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSBS,UP546,F,mated,GPS_27,301,4,,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSBY,UP547,F,mated,GPS_27,301,2,,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSGB,UP548,F,mated,GPS_27,301,3,,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSGG,UP549,F,mated,GPS_27,301,3,,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSGR,UP550,F,mated,GPS_27,301,2,,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSGS,UP551,F,mated,GPS_27,301,3,,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSGY,UP552,F,mated,GPS_27,301,2,,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSRB,UP553,F,mated,GPS_27,301,2,,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSRG,UP554,F,mated,GPS_27,301,2,,42.207504,-71.625911,127.8955
7/2/18,2018,Massachusetts,Upton,N,BGSRR,UP555,F,mated,GPS_27,301,5,,42.207504,-71.625911,127.8955
7/3/18,2018,Massachusetts,Harvard,R,SRBB,HA12,M,,LIB,209,3,,42.485394,-71.568831,103.923172
7/3/18,2018,Massachusetts,Harvard,R,SGYY,HA11,M,,LIB,210,3,,42.485381,-71.568877,127.438629
7/3/18,2018,Massachusetts,Harvard,R,BBBG,HA02,M,,LIB,211,3,,42.485306,-71.56889,127.181564
7/3/18,2018,Massachusetts,Harvard,N,BBGR,HA13,F,NA,LIB,212,2,,42.485207,-71.568527,124.000633
7/3/18,2018,Massachusetts,Harvard,N,BBGS,HA14,M,,LIB,214,2,,42.485859,-71.568942,127.344482
7/3/18,2018,Massachusetts,Harvard,R,BBBB,HA01,M,,LIB,215,2,,42.485038,-71.56918,123.248184
7/3/18,2018,Massachusetts,Harvard,N,BBGY,HA15,M,,LIB,216,2,,42.485664,-71.57139,119.876785
7/3/18,2018,Massachusetts,Harvard,N,BBRB,HA32,M,,LIB,217,2,,42.486431,-71.572275,120.38208
7/3/18,2018,Massachusetts,Harvard,R,BBBY,HA05,M,,LB,1805,3,,42.485309,-71.568756,128.582916
7/3/18,2018,Massachusetts,Harvard,N,GSRS,HA16,F,mated,LB,1806,3,,42.485309,-71.568739,128.801956
7/3/18,2018,Massachusetts,Harvard,N,GSRY,HA17,M,,LB,1807,3,,42.485346,-71.568643,129.121948
7/3/18,2018,Massachusetts,Harvard,N,GSSB,HA18,M,,LB,1808,2,,42.48535,-71.568529,130.202286
7/3/18,2018,Massachusetts,Harvard,N,GSSG,HA19,M,,LB,1809,2,,42.485404,-71.568904,133.539398
7/3/18,2018,Massachusetts,Harvard,N,GSSR,HA20,M,,LB,1810,3,,42.485492,-71.568899,132.962479
7/3/18,2018,Massachusetts,Harvard,N,GSSS,HA21,F,mated,LB,1811,2,,42.48549,-71.568839,131.917786
7/3/18,2018,Massachusetts,Harvard,N,GSSY,HA22,M,,LB,1812,3,,42.485428,-71.569958,129.636642
7/3/18,2018,Massachusetts,Harvard,N,GSYB,HA23,M,,LB,1813,3,,42.486112,-71.571742,128.303299
7/3/18,2018,Massachusetts,Harvard,N,GSYG,HA24,M,,LB,1814,3,,42.485656,-71.571566,126.786285
7/3/18,2018,Massachusetts,Harvard,R,BBGB,HA06,M,,GPS_27,302,2,,42.48515,-71.568437,83.600349
7/3/18,2018,Massachusetts,Harvard,N,SRBG,HA25,M,,GPS_27,303,2,,42.485213,-71.568764,125.184494
7/3/18,2018,Massachusetts,Harvard,N,SRBR,HA26,M,,GPS_27,304,2,,42.485164,-71.568873,123.291977
7/3/18,2018,Massachusetts,Harvard,R,GSRG,HA08,M,,GPS_27,305,2,,42.484944,-71.569228,123.274979
7/3/18,2018,Massachusetts,Harvard,N,SRGS,HA27,M,,GPS_27,306,3,,42.484915,-71.569112,122.895576
7/3/18,2018,Massachusetts,Harvard,N,SRGY,HA28,M,,GPS_27,307,3,,42.485107,-71.569148,124.192245
7/3/18,2018,Massachusetts,Harvard,N,SRRB,HA29,M,,GPS_27,309,2,,42.485368,-71.568814,123.447578
7/3/18,2018,Massachusetts,Harvard,N,SRRG,HA30,M,,GPS_27,310,2,,42.48497,-71.569339,123.233124
7/3/18,2018,Massachusetts,Harvard,R,BBBR,HA03,M,,GPS_27,311,3,,42.486055,-71.571911,120.88327
7/3/18,2018,Massachusetts,Harvard,N,SRRS,HA31,M,,GPS_27,311,3,,42.486055,-71.571911,120.88327
7/4/18,2018,Maryland,Nuetzel,R,BRBR,NU22,M,,GPS_1,346,5,wings very beat up. Later observed nectaring on thistle,39.674166,-76.584425,132.440613
