"ocurrenceID","collectionCode","database","basisOfRecord","scientificName","eventDate","year","month","day","startDayOfYear","dayCode","lifeStage","lifeStageNotes","generalNotes","locationNotes","stateProvince","county","municipality","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinateSource","picture","recordedBy","within.year.duplicate...place.","within.year.duplicate...county.","lat2","lon2","id"
12474,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/27/97",1997,6,27,178,1997178,"adult","","","","Quebec","","","Trois-Rivières, Qc",46.34468,-72.58486,"","provided","Y","Ste-Marie, Philippe","","",46.3,-72.6,"1997178 46.3 -72.6"
13252,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/8/71",1971,7,8,189,1971189,"adult","","","","Ontario","","","Queen's University Biological Station",44.56719,-76.324072,"","provided","Y","Edsall, Jim","","",44.6,-76.3,"1971189 44.6 -76.3"
14313,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/12/13",2013,7,12,193,2013193,"adult","","","","New Brunswick","","","Bear Den Weldfield",46.9414,-65.381,"","provided","N","Sullivan, Eric","","",46.9,-65.4,"2013193 46.9 -65.4"
19494,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/16/74",1974,7,16,197,1974197,"adult","","","","Quebec","","","East Angus",45.482281,-71.659698,"","provided","N","","same place","",45.5,-71.7,"1974197 45.5 -71.7"
19495,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/17/74",1974,6,17,168,1974168,"adult","","","","Quebec","","","Ascot Corner",45.449414,-71.765957,"","provided","N","","","",45.4,-71.8,"1974168 45.4 -71.8"
19517,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/24/74",1974,6,24,175,1974175,"adult","","","","Quebec","","","5 miles West of East Angus",45.478429,-71.784668,"","provided","N","","","",45.5,-71.8,"1974175 45.5 -71.8"
19565,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/11/74",1974,7,11,192,1974192,"adult","","","","Quebec","","","Lennoxville",45.365172,-71.855049,"","provided","N","","","",45.4,-71.9,"1974192 45.4 -71.9"
19567,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/1/86",1986,6,1,152,1986152,"adult","","","","Quebec","","","Notre Dame-des-Bois",45.394111,-71.07193,"","provided","N","","","",45.4,-71.1,"1986152 45.4 -71.1"
19569,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/12/84",1984,6,12,164,1984164,"adult","","same day, similar location","","Quebec","","","St. Cuthbert",46.149394,-73.227482,"","provided","N","","same place","",46.1,-73.2,"1984164 46.1 -73.2"
24765,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/30/14",2014,6,30,181,2014181,"adult","","same day, similar location","","New Brunswick","","","Little Rocky Brook area",46.6955,-66.1235,"","provided","N","Sullivan, Eric","","",46.7,-66.1,"2014181 46.7 -66.1"
25231,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/5/08",2008,7,5,187,2008187,"adult","","","","Quebec","","","Secteur du lac La Pêche, Parc de la Gatineau",45.64194444,-76.12141667,"","provided","Y","","","",45.6,-76.1,"2008187 45.6 -76.1"
25341,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/8/92",1992,6,8,160,1992160,"adult","","","","Quebec","","","Oka, Quebec, QC, Canada",45.465144,-74.079868,"","provided","Y","","","",45.5,-74.1,"1992160 45.5 -74.1"
25342,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/6/98",1998,7,6,187,1998187,"adult","","","","Quebec","","","Boisé Papineau, Boulevard Saint-Martin Est, Laval, QC, Canada",45.603731,-73.690514,"","provided","Y","","same place","",45.6,-73.7,"1998187 45.6 -73.7"
25343,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/20/93",1993,6,20,171,1993171,"adult","","","","Quebec","","","Boisé Papineau, Boulevard Saint-Martin Est, Laval, QC, Canada",45.603731,-73.690514,"","provided","Y","","","",45.6,-73.7,"1993171 45.6 -73.7"
25344,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/15/92",1992,6,15,167,1992167,"adult","","","","Quebec","","","Boisé Papineau, Boulevard Saint-Martin Est, Laval, QC, Canada",45.603731,-73.690514,"","provided","Y","","same place","",45.6,-73.7,"1992167 45.6 -73.7"
25345,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/26/92",1992,6,26,178,1992178,"adult","","","","Quebec","","","Boisé Papineau, Boulevard Saint-Martin Est, Laval, QC, Canada",45.603731,-73.690514,"","provided","Y","","same place","",45.6,-73.7,"1992178 45.6 -73.7"
25346,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/6/99",1999,6,6,157,1999157,"adult","","","","Quebec","","","Boisé Papineau, Boulevard Saint-Martin Est, Laval, QC, Canada",45.603731,-73.690514,"","provided","Y","","","",45.6,-73.7,"1999157 45.6 -73.7"
25347,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/25/92",1992,6,25,177,1992177,"adult","","","","Quebec","","","Boisé Papineau, Boulevard Saint-Martin Est, Laval, QC, Canada",45.603731,-73.690514,"","provided","Y","","same place","",45.6,-73.7,"1992177 45.6 -73.7"
26454,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/6/98",1998,6,6,157,1998157,"adult","","","","Quebec","","","Boisé Papineau, Boulevard Saint-Martin Est, Laval, QC, Canada",45.603731,-73.690514,"","provided","Y","","same place","",45.6,-73.7,"1998157 45.6 -73.7"
27495,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/21/79",1979,7,21,202,1979202,"adult","","","","Quebec","","","Frelighsburg, QC, Canada",45.055473,-72.837506,"","provided","Y","","","",45.1,-72.8,"1979202 45.1 -72.8"
27496,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/15/74",1974,7,15,196,1974196,"adult","","","","Quebec","","","Saint-Jean-de-Matha, ",46.233843,-73.529825,"","provided","Y","","","",46.2,-73.5,"1974196 46.2 -73.5"
36301,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/1/40",1940,6,1,153,1940153,"adult","","","","Quebec","","","Granby, QC, Canada",45.403229,-72.734066,"","provided","Y","","","",45.4,-72.7,"1940153 45.4 -72.7"
37283,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/29/35",1935,7,29,210,1935210,"adult","","","","Quebec","","","Nominingue, QC, Canada",46.39059,-75.029563,"","provided","Y","","same place","",46.4,-75,"1935210 46.4 -75"
37952,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/28/31",1931,6,28,179,1931179,"adult","","","","Quebec","","","Rawdon, QC, Canada",46.044738,-73.710612,"","provided","Y","","same place","",46,-73.7,"1931179 46 -73.7"
37983,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/20/71",1971,6,20,171,1971171,"adult","","","","Quebec","","","Montreal, QC, Canada",45.501689,-73.567256,"","provided","Y","","","",45.5,-73.6,"1971171 45.5 -73.6"
38274,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/8/40",1940,7,8,190,1940190,"adult","","","","Quebec","","","Berthierville, QC, Canada",46.083474,-73.184759,"","provided","Y","","","",46.1,-73.2,"1940190 46.1 -73.2"
38333,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/27/35",1935,7,27,208,1935208,"adult","","","","Quebec","","","Nominingue, QC, Canada",46.39059,-75.029563,"","provided","Y","","same place","",46.4,-75,"1935208 46.4 -75"
38639,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/24/54",1954,6,24,175,1954175,"adult","","","","Quebec","","","Parc du Mont Tremblant, Saint-Damien, QC, Canada",46.375039,-74.506946,"","provided","Y","","","",46.4,-74.5,"1954175 46.4 -74.5"
38644,"eButterfly","eButterfly","specimen","Euphydryas phaeton","5/30/41",1941,5,30,150,1941150,"adult","","","","Quebec","","","Rigaud, QC, Canada",45.479233,-74.302298,"","provided","Y","","","",45.5,-74.3,"1941150 45.5 -74.3"
40148,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/17/15",2015,7,17,198,2015198,"adult","","","","New Brunswick","","","Meadow Brook Rd",46.6069,-65.5563,"","provided","N","Sullivan, Eric","","",46.6,-65.6,"2015198 46.6 -65.6"
40346,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/1/44",1944,6,1,153,1944153,"adult","","","","Quebec","","","Rigaud, QC, Canada",45.479233,-74.302298,"","provided","Y","","same place","",45.5,-74.3,"1944153 45.5 -74.3"
40976,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/25/35",1935,7,25,206,1935206,"adult","","","","Quebec","","","Nominingue, QC, Canada",46.39059,-75.029563,"","provided","Y","","same place","",46.4,-75,"1935206 46.4 -75"
40980,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/5/59",1959,7,5,186,1959186,"adult","","","","Quebec","","","Parc du Mont Tremblant, Saint-Damien, QC, Canada",46.375039,-74.506946,"","provided","Y","","","",46.4,-74.5,"1959186 46.4 -74.5"
41477,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/28/35",1935,6,28,179,1935179,"adult","","","","Quebec","","","Contrecoeur, QC, Canada",45.86541,-73.241283,"","provided","Y","","","",45.9,-73.2,"1935179 45.9 -73.2"
41478,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/26/29",1929,6,26,177,1929177,"adult","","","","Ontario","","","Lancaster, ON, Canada",45.143726,-74.502708,"","provided","Y","","","",45.1,-74.5,"1929177 45.1 -74.5"
41483,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/8/59",1959,7,8,189,1959189,"adult","","","","Quebec","","","Parc du Mont Tremblant, Saint-Damien, QC, Canada",46.375039,-74.506946,"","provided","Y","","","",46.4,-74.5,"1959189 46.4 -74.5"
41484,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/13/44",1944,6,13,165,1944165,"adult","","","","Quebec","","","Rigaud, QC, Canada",45.479233,-74.302298,"","provided","Y","","same place","",45.5,-74.3,"1944165 45.5 -74.3"
41486,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/22/24",1924,6,22,174,1924174,"adult","","","","Quebec","","","Cartierville, Montreal, QC, Canada",45.529638,-73.713766,"","provided","Y","","","",45.5,-73.7,"1924174 45.5 -73.7"
41487,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/20/20",1920,6,20,172,1920172,"adult","","","","Quebec","","","Lacolle, QC, Canada",45.081979,-73.372864,"","provided","Y","","same place","",45.1,-73.4,"1920172 45.1 -73.4"
41488,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/2/20",1920,7,2,184,1920184,"adult","","","","Quebec","","","Lacolle, QC, Canada",45.081979,-73.372864,"","provided","Y","","same place","",45.1,-73.4,"1920184 45.1 -73.4"
41489,"eButterfly","eButterfly","specimen","Euphydryas phaeton","8/2/22",1922,8,2,214,1922214,"adult","","","","Quebec","","","Montfort, QC, Canada",45.886336,-74.3409,"","provided","Y","","same place","",45.9,-74.3,"1922214 45.9 -74.3"
41490,"eButterfly","eButterfly","specimen","Euphydryas phaeton","8/8/22",1922,8,8,220,1922220,"adult","","","","Quebec","","","Montfort, QC, Canada",45.886336,-74.3409,"","provided","Y","","same place","",45.9,-74.3,"1922220 45.9 -74.3"
41491,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/20/38",1938,6,20,171,1938171,"adult","","","","Quebec","","","Montreal, QC, Canada",45.501689,-73.567256,"","provided","Y","","","",45.5,-73.6,"1938171 45.5 -73.6"
41492,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/27/34",1934,6,27,178,1934178,"adult","","","","Quebec","","","Rigaud, QC, Canada",45.479233,-74.302298,"","provided","Y","","","",45.5,-74.3,"1934178 45.5 -74.3"
41493,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/10/38",1938,6,10,161,1938161,"adult","","","","Quebec","","","Rigaud, QC, Canada",45.479233,-74.302298,"","provided","Y","","","",45.5,-74.3,"1938161 45.5 -74.3"
41494,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/8/40",1940,6,8,160,1940160,"adult","","","","Quebec","","","Rigaud, QC, Canada",45.479233,-74.302298,"","provided","Y","","","",45.5,-74.3,"1940160 45.5 -74.3"
41496,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/19/25",1925,7,19,200,1925200,"adult","","","","Quebec","","","Mont-Saint-Hilaire, QC, Canada",45.564042,-73.179013,"","provided","Y","","","",45.6,-73.2,"1925200 45.6 -73.2"
44251,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/12/92",1992,7,12,194,1992194,"adult","","","","Ontario","","","Allen Road, SE of Chesterville",45.070503,-75.126528,"","provided","N","Neily, Larry","","",45.1,-75.1,"1992194 45.1 -75.1"
45699,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/10/71",1971,7,10,191,1971191,"adult","","","","Ontario","","","Ingersoll",43.036458,-80.864187,"","provided","N","Brown, Doug","","",43,-80.9,"1971191 43 -80.9"
55145,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/22/91",1991,6,22,173,1991173,"adult","","","","Quebec","","","Lac Philippe, Gatineau Park",45.611278,-76.010187,"","provided","N","Neily, Larry","","",45.6,-76,"1991173 45.6 -76"
57640,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/2/96",1996,7,2,184,1996184,"adult","","","county filled in using R","New Hampshire","Coos","","Connecticut Lakes, Pittsburg, NH, United States",45.083379,-71.24952,"","provided","N","Kluge, Karen","","",45.1,-71.2,"1996184 45.1 -71.2"
58846,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/28/14",2014,6,28,179,2014179,"adult","","","","Quebec","","","Saint-Blaise-sur-Richelieu, QC, Canada",45.216195,-73.30786,"","provided","Y","Plante, Erik","","",45.2,-73.3,"2014179 45.2 -73.3"
64721,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/2/17",2017,7,2,183,2017183,"adult","","","","Ontario","","","Powerline right of way north of Lock City Dairy - Sault Ste. Marie",46.525741,-84.279801,"","provided","N","Olivier, Mark","","",46.5,-84.3,"2017183 46.5 -84.3"
66380,"eButterfly","eButterfly","specimen","Euphydryas phaeton","5/25/03",1903,5,25,145,1903145,"adult","","","","Quebec","","","Mont-Saint-Hilaire, QC, Canada",45.564042,-73.179013,"","provided","Y","","","",45.6,-73.2,"1903145 45.6 -73.2"
67099,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/24/09",1909,6,24,175,1909175,"adult","","","","Quebec","","","Hudson, Quebec, Canada",45.458544,-74.140665,"","provided","Y","","same place","",45.5,-74.1,"1909175 45.5 -74.1"
68708,"eButterfly","eButterfly","specimen","Euphydryas phaeton","5/16/11",1911,5,16,136,1911136,"adult","","","","Quebec","","","Montreal, QC, Canada",45.501689,-73.567256,"","provided","Y","","same place","",45.5,-73.6,"1911136 45.5 -73.6"
68780,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/22/12",1912,6,22,174,1912174,"adult","","","","Quebec","","","Québec City, QC, Canada",46.813878,-71.207981,"","provided","Y","","same place","",46.8,-71.2,"1912174 46.8 -71.2"
69893,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/12/20",1920,6,12,164,1920164,"adult","","","","Quebec","","","Cartierville, Montreal, QC, Canada",45.529638,-73.713766,"","provided","Y","","","",45.5,-73.7,"1920164 45.5 -73.7"
70860,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/22/30",1930,6,22,173,1930173,"adult","","","","Quebec","","","Montreal, QC, Canada",45.501689,-73.567256,"","provided","Y","","","",45.5,-73.6,"1930173 45.5 -73.6"
71350,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/11/33",1933,6,11,162,1933162,"adult","","","","Quebec","","","Lanoraie, QC, Canada",45.958702,-73.21967,"","provided","Y","","","",46,-73.2,"1933162 46 -73.2"
71493,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/17/34",1934,6,17,168,1934168,"adult","","","","Quebec","","","Lanoraie, QC, Canada",45.958702,-73.21967,"","provided","Y","","","",46,-73.2,"1934168 46 -73.2"
71515,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/2/35",1935,6,2,153,1935153,"adult","","","","Quebec","","","Lanoraie, QC, Canada",45.958702,-73.21967,"","provided","Y","","","",46,-73.2,"1935153 46 -73.2"
71974,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/8/39",1939,7,8,189,1939189,"adult","","","","Quebec","","","Saint-Donat-de-Montcalm, QC, Canada",46.318671,-74.221877,"","provided","Y","","","",46.3,-74.2,"1939189 46.3 -74.2"
72045,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/1/40",1940,7,1,183,1940183,"adult","","","","Quebec","","","Lanoraie, QC, Canada",45.958702,-73.21967,"","provided","Y","","","",46,-73.2,"1940183 46 -73.2"
72139,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/24/44",1944,6,24,176,1944176,"adult","","","","Quebec","","","Sainte-Catherine, QC, Canada",45.39582,-73.565743,"","provided","Y","","","",45.4,-73.6,"1944176 45.4 -73.6"
72230,"eButterfly","eButterfly","specimen","Euphydryas phaeton","7/1/47",1947,7,1,182,1947182,"adult","","","","Quebec","","","Lanoraie, QC, Canada",45.958702,-73.21967,"","provided","Y","","","",46,-73.2,"1947182 46 -73.2"
72525,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/22/52",1952,6,22,174,1952174,"adult","","","","Quebec","","","Lanoraie, QC, Canada",45.958702,-73.21967,"","provided","Y","","","",46,-73.2,"1952174 46 -73.2"
72714,"eButterfly","eButterfly","specimen","Euphydryas phaeton","6/25/56",1956,6,25,177,1956177,"adult","","","","Quebec","","","Montreal, QC, Canada",45.501689,-73.567256,"","provided","Y","","","",45.5,-73.6,"1956177 45.5 -73.6"
